id_entrada,id_camara,cars,trucks,buses,bikes,total,nivel_ocupacion,anio,mes,dia,hora,minuto,segundo,carretera_numero,carretera_letra_A,carretera_letra_M,carretera_letra_N,franja_horaria_mañana,franja_horaria_noche,franja_horaria_tarde
3771,169708,0,1,0,0,1,0,2025,10,29,13,26,40,614,0,1,0,0,0,1
3772,169708,0,0,0,0,0,0,2025,10,29,13,44,20,614,0,1,0,0,0,1
3773,169708,0,0,0,0,0,0,2025,10,29,14,44,6,614,0,1,0,0,0,1
3774,169708,4,0,0,0,4,2,2025,10,29,15,1,48,614,0,1,0,0,0,1
3775,169708,1,0,0,0,1,0,2025,10,29,15,19,34,614,0,1,0,0,0,1
3776,169708,1,0,0,0,1,0,2025,10,29,15,37,15,614,0,1,0,0,0,1
3777,169708,2,0,0,0,2,0,2025,10,29,15,54,55,614,0,1,0,0,0,1
3778,169708,1,0,0,0,1,0,2025,10,30,8,20,30,614,0,1,0,1,0,0
3779,169708,0,0,0,0,0,0,2025,10,30,8,38,13,614,0,1,0,1,0,0
3780,169708,2,1,0,0,3,0,2025,10,30,8,55,56,614,0,1,0,1,0,0
3781,169708,0,0,0,0,0,0,2025,10,30,9,13,39,614,0,1,0,1,0,0
3782,169708,1,1,0,0,2,2,2025,10,30,9,31,32,614,0,1,0,1,0,0
3783,169708,0,0,0,0,0,0,2025,10,30,9,49,41,614,0,1,0,1,0,0
3784,169708,0,0,0,0,0,0,2025,10,30,10,7,31,614,0,1,0,1,0,0
3785,169708,2,0,0,0,2,2,2025,10,30,10,25,27,614,0,1,0,1,0,0
3786,169708,0,0,0,0,0,0,2025,10,30,10,43,10,614,0,1,0,1,0,0
3787,169708,1,0,0,0,1,0,2025,10,30,12,29,42,614,0,1,0,0,0,1
3788,169708,2,1,0,0,3,2,2025,10,30,12,47,14,614,0,1,0,0,0,1
3789,169708,0,0,0,0,0,0,2025,10,30,13,4,58,614,0,1,0,0,0,1
3790,169708,1,0,0,0,1,2,2025,10,30,13,22,41,614,0,1,0,0,0,1
3791,169708,0,0,0,0,0,0,2025,10,30,13,40,28,614,0,1,0,0,0,1
3792,169708,0,0,0,0,0,0,2025,10,30,13,58,14,614,0,1,0,0,0,1
3793,169708,0,0,0,0,0,0,2025,10,30,14,57,17,614,0,1,0,0,0,1
3794,169708,0,0,0,0,0,0,2025,10,30,15,15,9,614,0,1,0,0,0,1
3795,169708,1,0,0,0,1,0,2025,10,30,15,32,55,614,0,1,0,0,0,1
3796,169708,1,0,0,0,1,0,2025,10,30,15,57,37,614,0,1,0,0,0,1
3797,169708,0,2,0,0,2,2,2025,10,30,16,15,25,614,0,1,0,0,0,1
3798,169708,0,0,0,0,0,0,2025,10,31,8,25,12,614,0,1,0,1,0,0
3799,169708,0,0,0,0,0,0,2025,10,31,8,42,53,614,0,1,0,1,0,0
3800,169708,0,1,0,0,1,0,2025,10,31,9,0,41,614,0,1,0,1,0,0
3801,169708,1,0,0,0,1,0,2025,10,31,9,18,29,614,0,1,0,1,0,0
3802,169708,1,0,0,0,1,0,2025,10,31,9,44,8,614,0,1,0,1,0,0
3803,169708,0,0,0,0,0,0,2025,10,31,10,1,50,614,0,1,0,1,0,0
3804,169708,0,1,0,0,1,0,2025,10,31,10,19,32,614,0,1,0,1,0,0
3805,169708,0,0,0,0,0,0,2025,10,31,10,37,14,614,0,1,0,1,0,0
3806,169708,0,0,0,0,0,0,2025,10,31,15,3,33,614,0,1,0,0,0,1
3807,169708,0,0,0,0,0,0,2025,10,31,15,21,26,614,0,1,0,0,0,1
3808,169708,1,0,0,0,1,0,2025,10,31,15,39,19,614,0,1,0,0,0,1
3809,169708,0,0,0,0,0,0,2025,10,31,15,57,9,614,0,1,0,0,0,1
3810,169708,0,0,0,0,0,0,2025,11,1,8,54,45,614,0,1,0,1,0,0
3811,169708,0,0,0,0,0,0,2025,11,1,9,12,32,614,0,1,0,1,0,0
3812,169708,0,0,0,0,0,1,2025,11,1,9,30,25,614,0,1,0,1,0,0
3813,169708,0,0,0,0,0,0,2025,11,1,9,48,12,614,0,1,0,1,0,0
3814,169708,0,0,0,0,0,0,2025,11,1,10,6,3,614,0,1,0,1,0,0
3815,169708,0,0,0,0,0,0,2025,11,1,10,23,47,614,0,1,0,1,0,0
3816,169708,0,0,0,0,0,0,2025,11,1,10,41,32,614,0,1,0,1,0,0
3817,169708,0,0,0,0,0,0,2025,11,1,10,59,27,614,0,1,0,1,0,0
3818,169708,0,0,0,0,0,0,2025,11,1,11,17,13,614,0,1,0,1,0,0
3819,169708,0,0,0,0,0,0,2025,11,1,11,34,59,614,0,1,0,1,0,0
3820,169708,0,0,0,0,0,0,2025,11,1,11,52,39,614,0,1,0,1,0,0
3821,169708,0,0,0,0,0,0,2025,11,1,12,10,35,614,0,1,0,0,0,1
3822,169708,0,0,0,0,0,0,2025,11,1,12,28,19,614,0,1,0,0,0,1
3823,169708,0,0,0,0,0,0,2025,11,1,12,46,13,614,0,1,0,0,0,1
3824,169708,0,0,0,0,0,0,2025,11,1,13,4,6,614,0,1,0,0,0,1
3825,169708,0,0,0,0,0,0,2025,11,1,13,21,54,614,0,1,0,0,0,1
3826,169708,0,0,0,0,0,0,2025,11,1,13,39,42,614,0,1,0,0,0,1
3827,169708,0,0,0,0,0,0,2025,11,1,13,57,29,614,0,1,0,0,0,1
3828,169708,3,0,0,0,3,0,2025,11,1,14,15,20,614,0,1,0,0,0,1
3829,169708,3,0,0,0,3,2,2025,11,1,14,33,11,614,0,1,0,0,0,1
3830,169708,0,0,0,0,0,0,2025,11,1,14,51,27,614,0,1,0,0,0,1
3831,169708,0,0,0,0,0,0,2025,11,1,15,9,25,614,0,1,0,0,0,1
3832,169708,0,0,0,0,0,0,2025,11,1,15,27,14,614,0,1,0,0,0,1
3833,169708,0,1,0,0,1,0,2025,11,1,15,45,2,614,0,1,0,0,0,1
3834,169708,0,0,0,0,0,0,2025,11,1,16,3,0,614,0,1,0,0,0,1
3835,169708,0,0,0,0,0,0,2025,11,1,16,20,48,614,0,1,0,0,0,1
3836,169708,0,0,0,0,0,0,2025,11,1,16,38,38,614,0,1,0,0,0,1
3837,169708,0,0,0,0,0,0,2025,11,1,16,56,34,614,0,1,0,0,0,1
3838,169708,0,0,0,0,0,0,2025,11,1,17,14,29,614,0,1,0,0,0,1
3839,169708,0,0,0,0,0,0,2025,11,1,17,32,23,614,0,1,0,0,0,1
3840,169708,0,0,0,0,0,0,2025,11,1,17,50,8,614,0,1,0,0,0,1
3841,169708,0,0,0,0,0,0,2025,11,1,18,8,3,614,0,1,0,0,1,0
3842,169708,0,0,0,0,0,0,2025,11,1,18,26,56,614,0,1,0,0,1,0
3843,169708,1,0,0,0,1,0,2025,11,1,18,44,45,614,0,1,0,0,1,0
3844,169708,0,0,0,0,0,0,2025,11,1,19,2,37,614,0,1,0,0,1,0
3845,169708,0,0,0,0,0,0,2025,11,2,10,16,46,614,0,1,0,1,0,0
3846,169708,2,0,0,0,2,2,2025,11,2,10,34,29,614,0,1,0,1,0,0
3847,169708,1,0,0,0,1,0,2025,11,2,10,52,22,614,0,1,0,1,0,0
3848,169708,1,0,0,0,1,1,2025,11,2,11,10,7,614,0,1,0,1,0,0
3849,169708,0,0,0,0,0,0,2025,11,2,11,28,2,614,0,1,0,1,0,0
3850,169708,0,0,0,0,0,0,2025,11,2,12,11,13,614,0,1,0,0,0,1
3851,169708,0,0,0,0,0,0,2025,11,2,12,29,5,614,0,1,0,0,0,1
3852,169708,1,0,0,0,1,0,2025,11,2,12,46,50,614,0,1,0,0,0,1
3853,169708,0,0,0,0,0,0,2025,11,2,13,4,39,614,0,1,0,0,0,1
3854,169708,0,0,0,0,0,0,2025,11,2,13,22,20,614,0,1,0,0,0,1
3855,169708,1,0,0,0,1,0,2025,11,2,13,39,59,614,0,1,0,0,0,1
3856,169708,1,0,0,0,1,0,2025,11,2,13,57,38,614,0,1,0,0,0,1
3857,169708,0,0,0,0,0,0,2025,11,2,14,15,16,614,0,1,0,0,0,1
3858,169708,2,1,0,0,3,2,2025,11,2,14,32,55,614,0,1,0,0,0,1
3859,169708,3,1,0,0,4,2,2025,11,2,14,50,30,614,0,1,0,0,0,1
3860,169708,0,0,0,0,0,2,2025,11,2,15,51,2,614,0,1,0,0,0,1
3861,169708,1,0,0,0,1,2,2025,11,2,16,8,39,614,0,1,0,0,0,1
3862,169708,1,0,0,0,1,2,2025,11,2,16,26,18,614,0,1,0,0,0,1
3863,169708,2,0,0,0,2,2,2025,11,2,16,43,57,614,0,1,0,0,0,1
3864,169708,1,0,0,0,1,0,2025,11,3,8,9,16,614,0,1,0,1,0,0
3865,169708,0,0,0,0,0,0,2025,11,3,8,26,52,614,0,1,0,1,0,0
3866,169708,0,0,0,0,0,0,2025,11,3,8,44,29,614,0,1,0,1,0,0
3867,169708,0,0,0,0,0,0,2025,11,3,9,2,8,614,0,1,0,1,0,0
3868,169708,2,1,0,0,3,2,2025,11,3,9,19,43,614,0,1,0,1,0,0
3869,169708,0,0,0,0,0,0,2025,11,3,9,37,20,614,0,1,0,1,0,0
3870,169708,1,1,0,0,2,0,2025,11,4,8,9,32,614,0,1,0,1,0,0
3871,169708,1,1,0,0,2,3,2025,11,4,8,27,9,614,0,1,0,1,0,0
3872,169708,2,0,0,0,2,2,2025,11,4,8,44,45,614,0,1,0,1,0,0
3873,169708,1,0,0,0,1,0,2025,11,4,9,2,22,614,0,1,0,1,0,0
3874,169708,0,0,0,0,0,0,2025,11,4,9,19,57,614,0,1,0,1,0,0
3875,169708,1,0,0,0,1,2,2025,11,4,9,37,36,614,0,1,0,1,0,0
3876,169708,0,0,0,0,0,0,2025,11,4,12,8,49,614,0,1,0,0,0,1
3877,169708,0,0,0,0,0,0,2025,11,4,12,37,11,614,0,1,0,0,0,1
3878,169708,0,0,0,0,0,0,2025,11,4,12,54,50,614,0,1,0,0,0,1
3879,169708,0,1,0,0,1,0,2025,11,4,13,4,17,614,0,1,0,0,0,1
3880,169708,0,0,0,0,0,0,2025,11,4,13,21,55,614,0,1,0,0,0,1
3881,169708,2,0,0,0,2,2,2025,11,4,13,39,36,614,0,1,0,0,0,1
3882,169708,0,0,0,0,0,0,2025,11,4,14,33,58,614,0,1,0,0,0,1
3883,169708,0,0,0,0,0,0,2025,11,4,14,51,37,614,0,1,0,0,0,1
3884,169708,3,1,0,0,4,2,2025,11,4,15,9,16,614,0,1,0,0,0,1
3885,169708,1,0,0,0,1,2,2025,11,4,15,27,5,614,0,1,0,0,0,1
3886,169708,1,1,1,0,3,2,2025,11,4,15,44,51,614,0,1,0,0,0,1
3887,169708,1,0,0,0,1,0,2025,11,4,16,2,48,614,0,1,0,0,0,1
3888,169708,0,0,0,0,0,0,2025,11,4,18,0,5,614,0,1,0,0,1,0
3889,169708,4,0,0,0,4,0,2025,11,4,18,17,43,614,0,1,0,0,1,0
3890,169708,0,0,0,0,0,0,2025,11,4,18,35,20,614,0,1,0,0,1,0
3891,169708,1,1,0,0,2,0,2025,11,5,7,51,21,614,0,1,0,1,0,0
3892,169708,5,0,0,0,5,1,2025,11,5,8,8,57,614,0,1,0,1,0,0
3893,169708,0,0,0,0,0,0,2025,11,5,8,26,35,614,0,1,0,1,0,0
3894,169708,0,0,0,0,0,0,2025,11,5,8,44,12,614,0,1,0,1,0,0
3895,169708,1,0,0,0,1,0,2025,11,5,9,1,48,614,0,1,0,1,0,0
3896,169708,4,0,0,0,4,2,2025,11,5,9,19,24,614,0,1,0,1,0,0
3897,169708,1,0,0,0,1,0,2025,11,5,9,37,0,614,0,1,0,1,0,0
3898,169708,1,0,0,0,1,0,2025,11,5,9,54,37,614,0,1,0,1,0,0
3899,169708,0,0,0,0,0,0,2025,11,5,10,12,13,614,0,1,0,1,0,0
3900,169708,1,1,0,0,2,1,2025,11,5,10,29,51,614,0,1,0,1,0,0
3901,169708,2,0,0,0,2,0,2025,11,5,10,47,28,614,0,1,0,1,0,0
3902,169708,1,1,0,0,2,0,2025,11,5,12,44,4,614,0,1,0,0,0,1
3903,169708,0,0,0,0,0,0,2025,11,5,13,1,45,614,0,1,0,0,0,1
3904,169708,0,0,0,0,0,0,2025,11,5,13,19,24,614,0,1,0,0,0,1
3905,169708,1,0,0,0,1,0,2025,11,5,13,37,5,614,0,1,0,0,0,1
3906,169708,1,0,0,0,1,0,2025,11,5,13,54,49,614,0,1,0,0,0,1
3907,169708,0,0,0,0,0,0,2025,11,5,14,46,40,614,0,1,0,0,0,1
3908,169708,0,1,0,0,1,2,2025,11,5,15,4,20,614,0,1,0,0,0,1
3909,169708,0,0,0,0,0,0,2025,11,5,15,22,0,614,0,1,0,0,0,1
3910,169708,1,0,0,0,1,0,2025,11,5,15,39,41,614,0,1,0,0,0,1
3911,169708,1,0,0,0,1,0,2025,11,5,15,57,24,614,0,1,0,0,0,1
3912,169708,1,0,0,0,1,2,2025,11,5,16,15,9,614,0,1,0,0,0,1
3913,169708,0,0,0,0,0,0,2025,11,6,7,50,47,614,0,1,0,1,0,0
3914,169708,2,1,0,0,3,2,2025,11,6,8,8,27,614,0,1,0,1,0,0
3915,169708,1,0,0,0,1,1,2025,11,6,8,26,10,614,0,1,0,1,0,0
3916,169708,0,0,0,0,0,0,2025,11,6,8,44,41,614,0,1,0,1,0,0
3917,169708,1,0,0,0,1,3,2025,11,6,9,2,21,614,0,1,0,1,0,0
3918,169708,0,0,0,0,0,0,2025,11,6,9,20,4,614,0,1,0,1,0,0
3919,169708,1,0,0,0,1,2,2025,11,6,9,37,44,614,0,1,0,1,0,0
3920,169708,0,0,0,0,0,0,2025,11,6,9,55,32,614,0,1,0,1,0,0
3921,169708,0,0,0,0,0,0,2025,11,6,10,13,23,614,0,1,0,1,0,0
3922,169708,1,1,0,0,2,3,2025,11,6,10,31,11,614,0,1,0,1,0,0
3923,169708,0,0,0,0,0,0,2025,11,6,12,11,34,614,0,1,0,0,0,1
3924,169708,1,0,0,0,1,0,2025,11,6,12,31,4,614,0,1,0,0,0,1
3925,169708,0,0,0,0,0,0,2025,11,6,12,48,44,614,0,1,0,0,0,1
3926,169708,0,0,0,0,0,0,2025,11,6,13,6,24,614,0,1,0,0,0,1
3927,169708,0,0,0,0,0,0,2025,11,6,13,39,42,614,0,1,0,0,0,1
3928,169708,2,1,0,0,3,2,2025,11,6,13,57,26,614,0,1,0,0,0,1
3929,169708,0,0,0,0,0,0,2025,11,7,9,38,41,614,0,1,0,1,0,0
3930,169708,0,0,0,0,0,2,2025,11,7,10,13,55,614,0,1,0,1,0,0
3931,169708,0,0,0,0,0,0,2025,11,7,10,31,35,614,0,1,0,1,0,0
3932,169708,0,0,0,0,0,0,2025,11,7,13,14,25,614,0,1,0,0,0,1
3933,169708,0,0,0,0,0,0,2025,11,7,13,32,6,614,0,1,0,0,0,1
3934,169708,0,0,0,0,0,0,2025,11,7,13,49,43,614,0,1,0,0,0,1
3935,169708,1,0,0,0,1,0,2025,11,7,15,37,19,614,0,1,0,0,0,1
3936,169708,0,0,0,0,0,0,2025,11,7,15,55,1,614,0,1,0,0,0,1
3937,169708,1,0,0,0,1,0,2025,11,8,7,54,47,614,0,1,0,1,0,0
3938,169708,0,0,1,0,1,3,2025,11,8,8,12,26,614,0,1,0,1,0,0
3939,169708,0,0,0,0,0,0,2025,11,8,8,30,7,614,0,1,0,1,0,0
3940,169708,0,0,0,0,0,0,2025,11,8,8,47,45,614,0,1,0,1,0,0
3941,169708,0,0,1,0,1,3,2025,11,8,9,52,23,614,0,1,0,1,0,0
3942,169708,1,0,0,0,1,0,2025,11,8,10,31,51,614,0,1,0,1,0,0
3943,169708,0,0,0,0,0,0,2025,11,8,10,49,28,614,0,1,0,1,0,0
3944,169708,0,0,0,0,0,0,2025,11,8,11,7,4,614,0,1,0,1,0,0
3945,169708,0,0,0,0,0,0,2025,11,8,11,24,45,614,0,1,0,1,0,0
3946,169708,0,0,0,0,0,0,2025,11,8,11,42,24,614,0,1,0,1,0,0
3947,169708,2,1,0,0,3,2,2025,11,8,12,0,4,614,0,1,0,0,0,1
3948,169708,1,0,0,0,1,0,2025,11,8,12,17,42,614,0,1,0,0,0,1
3949,169708,0,1,0,0,1,2,2025,11,8,12,35,17,614,0,1,0,0,0,1
3950,169708,1,0,0,0,1,2,2025,11,8,12,52,52,614,0,1,0,0,0,1
3951,169708,0,0,0,0,0,0,2025,11,8,13,10,30,614,0,1,0,0,0,1
3952,169708,4,1,0,0,5,2,2025,11,8,13,28,6,614,0,1,0,0,0,1
3953,169708,0,0,0,0,0,0,2025,11,8,13,45,43,614,0,1,0,0,0,1
3954,169708,0,0,0,0,0,0,2025,11,8,14,3,21,614,0,1,0,0,0,1
3955,169708,1,0,0,0,1,0,2025,11,8,14,20,57,614,0,1,0,0,0,1
3956,169708,0,0,0,0,0,0,2025,11,8,14,38,34,614,0,1,0,0,0,1
3957,169708,0,0,0,0,0,0,2025,11,8,15,34,19,614,0,1,0,0,0,1
3958,169708,1,0,0,0,1,2,2025,11,8,15,51,57,614,0,1,0,0,0,1
3959,169708,0,0,0,0,0,0,2025,11,8,16,9,36,614,0,1,0,0,0,1
3960,169708,0,0,0,0,0,2,2025,11,8,16,27,15,614,0,1,0,0,0,1
3961,169708,1,0,0,0,1,2,2025,11,8,16,44,55,614,0,1,0,0,0,1
3962,169708,1,0,0,0,1,2,2025,11,8,17,2,36,614,0,1,0,0,0,1
3963,169708,0,0,0,0,0,0,2025,11,9,8,29,46,614,0,1,0,1,0,0
3964,169708,0,0,0,0,0,0,2025,11,9,8,47,24,614,0,1,0,1,0,0
3965,169708,0,0,0,0,0,0,2025,11,9,9,4,59,614,0,1,0,1,0,0
3966,169708,2,0,0,0,2,1,2025,11,9,9,22,37,614,0,1,0,1,0,0
3967,169708,1,0,0,0,1,0,2025,11,9,9,40,14,614,0,1,0,1,0,0
3968,169708,1,0,0,0,1,0,2025,11,9,9,57,53,614,0,1,0,1,0,0
3969,169708,0,0,0,0,0,0,2025,11,9,10,15,32,614,0,1,0,1,0,0
3970,169708,2,0,0,0,2,0,2025,11,9,10,33,12,614,0,1,0,1,0,0
3971,169708,0,0,0,0,0,0,2025,11,9,10,50,45,614,0,1,0,1,0,0
3972,169708,0,0,0,0,0,0,2025,11,9,11,8,21,614,0,1,0,1,0,0
3973,169708,1,0,0,0,1,0,2025,11,9,11,25,59,614,0,1,0,1,0,0
3974,169708,1,0,0,0,1,0,2025,11,9,11,43,39,614,0,1,0,1,0,0
3975,169708,1,0,0,0,1,0,2025,11,9,12,1,23,614,0,1,0,0,0,1
3976,169708,2,1,0,0,3,0,2025,11,9,12,19,1,614,0,1,0,0,0,1
3977,169708,1,0,0,0,1,0,2025,11,9,12,36,39,614,0,1,0,0,0,1
3978,169708,0,0,0,0,0,0,2025,11,9,12,54,20,614,0,1,0,0,0,1
3979,169708,0,0,0,0,0,0,2025,11,9,15,20,13,614,0,1,0,0,0,1
3980,169708,0,0,0,0,0,0,2025,11,9,15,37,52,614,0,1,0,0,0,1
3981,169708,0,0,0,0,0,2,2025,11,9,15,55,32,614,0,1,0,0,0,1
3982,169708,1,0,0,0,1,0,2025,11,9,16,13,11,614,0,1,0,0,0,1
3983,169708,2,0,0,0,2,2,2025,11,9,16,30,50,614,0,1,0,0,0,1
3984,169708,0,0,0,0,0,0,2025,11,9,16,48,29,614,0,1,0,0,0,1
3985,169708,1,0,0,0,1,0,2025,11,9,17,6,3,614,0,1,0,0,0,1
3986,169708,0,0,0,0,0,0,2025,11,9,17,23,41,614,0,1,0,0,0,1
3987,169708,2,0,0,0,2,2,2025,11,9,17,41,20,614,0,1,0,0,0,1
3988,169708,0,0,0,0,0,0,2025,11,9,17,59,0,614,0,1,0,0,0,1
3989,169708,0,0,0,0,0,2,2025,11,9,18,16,39,614,0,1,0,0,1,0
3990,169708,3,1,0,0,4,3,2025,11,11,8,17,8,614,0,1,0,1,0,0
3991,169708,0,0,0,0,0,0,2025,11,11,8,34,42,614,0,1,0,1,0,0
3992,169708,2,1,0,0,3,2,2025,11,11,8,52,17,614,0,1,0,1,0,0
3993,169708,2,0,0,0,2,2,2025,11,11,9,9,53,614,0,1,0,1,0,0
3994,169708,0,0,0,0,0,0,2025,11,11,9,27,29,614,0,1,0,1,0,0
3995,169708,1,0,0,0,1,0,2025,11,11,14,34,49,614,0,1,0,0,0,1
3996,169708,0,0,0,0,0,0,2025,11,11,14,52,28,614,0,1,0,0,0,1
3997,169708,0,1,1,0,2,2,2025,11,11,15,10,7,614,0,1,0,0,0,1
3998,169708,2,0,0,0,2,0,2025,11,11,15,27,48,614,0,1,0,0,0,1
3999,169708,2,0,0,0,2,0,2025,11,11,15,45,30,614,0,1,0,0,0,1
4000,169708,0,0,0,0,0,0,2025,11,11,16,3,11,614,0,1,0,0,0,1
4001,169708,0,0,0,0,0,0,2025,11,11,17,47,59,614,0,1,0,0,0,1
4002,169708,0,0,0,0,0,0,2025,11,11,18,5,33,614,0,1,0,0,1,0
4003,169708,1,0,0,0,1,0,2025,11,11,18,23,10,614,0,1,0,0,1,0
4004,169708,2,0,0,0,2,0,2025,11,12,8,37,12,614,0,1,0,1,0,0
4005,169708,1,0,0,0,1,0,2025,11,12,8,54,54,614,0,1,0,1,0,0
4006,169708,0,0,0,0,0,0,2025,11,12,9,12,38,614,0,1,0,1,0,0
4007,169708,1,2,0,0,3,0,2025,11,12,9,30,31,614,0,1,0,1,0,0
4008,169708,0,0,0,0,0,0,2025,11,12,12,35,6,614,0,1,0,0,0,1
4009,169708,0,0,0,0,0,0,2025,11,14,9,7,13,614,0,1,0,1,0,0
4010,169708,1,0,0,0,1,2,2025,11,14,9,24,49,614,0,1,0,1,0,0
4011,169708,0,0,0,0,0,0,2025,11,14,9,42,32,614,0,1,0,1,0,0
4012,169708,2,0,0,0,2,2,2025,11,14,10,0,10,614,0,1,0,1,0,0
4013,169708,0,0,0,0,0,0,2025,11,14,10,17,49,614,0,1,0,1,0,0
4014,169708,0,0,0,0,0,0,2025,11,14,10,35,31,614,0,1,0,1,0,0
4015,169708,2,2,0,0,4,0,2025,11,15,9,51,24,614,0,1,0,1,0,0
4016,169708,0,0,0,0,0,0,2025,11,15,10,9,4,614,0,1,0,1,0,0
4017,169708,0,0,0,0,0,0,2025,11,15,10,26,45,614,0,1,0,1,0,0
4018,169708,0,0,0,0,0,0,2025,11,15,10,44,27,614,0,1,0,1,0,0
4019,169708,0,0,0,0,0,0,2025,11,15,11,2,18,614,0,1,0,1,0,0
4020,169708,0,1,0,0,1,2,2025,11,15,11,19,56,614,0,1,0,1,0,0
4021,169708,0,0,0,0,0,0,2025,11,15,11,37,37,614,0,1,0,1,0,0
4022,169708,0,0,0,0,0,0,2025,11,15,11,55,18,614,0,1,0,1,0,0
4023,169708,1,0,0,0,1,0,2025,11,15,12,13,0,614,0,1,0,0,0,1
4024,169708,0,0,0,0,0,0,2025,11,15,12,30,39,614,0,1,0,0,0,1
4025,169708,1,0,0,0,1,3,2025,11,15,12,48,17,614,0,1,0,0,0,1
4026,169708,0,0,0,0,0,0,2025,11,15,13,5,58,614,0,1,0,0,0,1
4027,169708,0,0,0,0,0,0,2025,11,16,8,9,23,614,0,1,0,1,0,0
4028,169708,0,0,0,0,0,0,2025,11,16,8,27,2,614,0,1,0,1,0,0
4029,169708,0,0,0,0,0,0,2025,11,16,8,44,49,614,0,1,0,1,0,0
4030,169708,0,0,0,0,0,0,2025,11,16,9,2,32,614,0,1,0,1,0,0
4031,169708,0,0,0,0,0,0,2025,11,16,9,20,12,614,0,1,0,1,0,0
4032,169708,1,0,0,0,1,0,2025,11,16,9,37,54,614,0,1,0,1,0,0
4033,169708,0,0,0,0,0,0,2025,11,16,9,55,35,614,0,1,0,1,0,0
4034,169708,1,0,0,0,1,0,2025,11,16,10,13,21,614,0,1,0,1,0,0
4035,169708,0,0,0,0,0,0,2025,11,16,10,31,6,614,0,1,0,1,0,0
4036,169708,2,0,0,0,2,1,2025,11,16,10,48,52,614,0,1,0,1,0,0
4037,169708,0,0,0,0,0,0,2025,11,16,11,6,54,614,0,1,0,1,0,0
4038,169708,1,1,0,0,2,0,2025,11,17,8,23,50,614,0,1,0,1,0,0
4039,169708,0,0,0,0,0,0,2025,11,17,8,41,32,614,0,1,0,1,0,0
4040,169708,2,2,0,0,4,2,2025,11,17,8,59,11,614,0,1,0,1,0,0
4041,169708,2,1,0,0,3,0,2025,11,17,9,16,50,614,0,1,0,1,0,0
4042,169708,0,0,0,0,0,0,2025,11,17,9,34,28,614,0,1,0,1,0,0
4043,169708,0,0,0,0,0,0,2025,11,17,9,52,8,614,0,1,0,1,0,0
4044,169708,0,0,0,0,0,0,2025,11,17,10,9,46,614,0,1,0,1,0,0
4045,169708,0,0,0,0,0,0,2025,11,17,10,27,24,614,0,1,0,1,0,0
4046,169708,1,0,0,0,1,2,2025,11,17,12,34,28,614,0,1,0,0,0,1
4047,169708,0,0,0,0,0,0,2025,11,17,12,52,6,614,0,1,0,0,0,1
4048,169708,0,0,0,0,0,3,2025,11,17,13,9,44,614,0,1,0,0,0,1
4049,169709,0,0,0,0,0,0,2025,10,27,8,27,8,614,0,1,0,1,0,0
4050,169709,0,0,0,0,0,0,2025,10,27,8,44,48,614,0,1,0,1,0,0
4051,169709,0,0,0,0,0,0,2025,10,27,9,2,33,614,0,1,0,1,0,0
4052,169709,0,0,0,0,0,0,2025,10,27,9,20,12,614,0,1,0,1,0,0
4053,169709,0,0,0,0,0,0,2025,10,27,9,37,52,614,0,1,0,1,0,0
4054,169709,0,0,0,0,0,0,2025,10,27,9,55,34,614,0,1,0,1,0,0
4055,169709,0,0,0,0,0,0,2025,10,27,10,13,19,614,0,1,0,1,0,0
4056,169709,0,0,0,0,0,0,2025,10,27,10,31,8,614,0,1,0,1,0,0
4057,169709,0,0,0,0,0,0,2025,10,27,12,40,11,614,0,1,0,0,0,1
4058,169709,0,0,0,0,0,0,2025,10,27,12,57,53,614,0,1,0,0,0,1
4059,169709,0,0,0,0,0,0,2025,10,27,13,15,38,614,0,1,0,0,0,1
4060,169709,0,0,0,0,0,0,2025,10,27,13,20,46,614,0,1,0,0,0,1
4061,169709,0,0,0,0,0,0,2025,10,27,13,57,11,614,0,1,0,0,0,1
4062,169709,0,0,0,0,0,0,2025,10,27,14,55,31,614,0,1,0,0,0,1
4063,169709,0,0,0,0,0,0,2025,10,27,15,13,17,614,0,1,0,0,0,1
4064,169709,0,0,0,0,0,0,2025,10,27,15,31,3,614,0,1,0,0,0,1
4065,169709,0,0,0,0,0,0,2025,10,27,15,48,52,614,0,1,0,0,0,1
4066,169709,0,0,0,0,0,0,2025,10,27,18,2,56,614,0,1,0,0,1,0
4067,169709,0,0,0,0,0,0,2025,10,27,18,20,32,614,0,1,0,0,1,0
4068,169709,1,0,0,0,1,0,2025,10,27,18,38,8,614,0,1,0,0,1,0
4069,169709,0,0,0,0,0,0,2025,10,28,7,56,23,614,0,1,0,1,0,0
4070,169709,0,0,0,0,0,0,2025,10,28,8,14,0,614,0,1,0,1,0,0
4071,169709,0,0,0,0,0,0,2025,10,28,8,31,36,614,0,1,0,1,0,0
4072,169709,0,0,0,0,0,0,2025,10,28,8,49,12,614,0,1,0,1,0,0
4073,169709,0,0,0,0,0,0,2025,10,28,9,6,48,614,0,1,0,1,0,0
4074,169709,0,0,0,0,0,0,2025,10,28,9,24,23,614,0,1,0,1,0,0
4075,169709,0,0,0,0,0,0,2025,10,28,9,42,1,614,0,1,0,1,0,0
4076,169709,0,0,0,0,0,0,2025,10,28,13,27,46,614,0,1,0,0,0,1
4077,169709,0,0,0,0,0,0,2025,10,28,14,45,39,614,0,1,0,0,0,1
4078,169709,0,0,0,0,0,0,2025,10,28,15,3,22,614,0,1,0,0,0,1
