id_entrada,id_camara,latitud,longitud,nivel_ocupacion,anio,mes,dia,hora,minuto,carretera_numero,carretera_letra_A,carretera_letra_M,carretera_letra_N,franja_horaria_mañana,franja_horaria_noche,franja_horaria_tarde
14007,873,0.6474256757377006,0.2889939469481293,0,0.0,1.0,0.5333333333333333,0.19999999999999996,0.15254237288135594,0.5555555555555556,1,0,0,1,0,0
6506,598,0.7055544568968415,0.5359360283721868,1,0.0,1.0,0.2,0.19999999999999996,0.22033898305084745,0.0,1,0,0,1,0,0
4359,169709,0.9975125810330283,0.05864019978113433,0,0.0,1.0,0.16666666666666669,0.4,0.6610169491525424,1.0,0,1,0,0,0,1
14781,926,0.4875471901733732,0.48148372571733944,1,0.0,0.9,0.9999999999999999,0.06666666666666665,0.7288135593220338,0.6666666666666666,0,1,0,1,0,0
2064,1160,0.6194835858996726,0.4117363529026017,0,0.0,1.0,0.5,0.06666666666666665,0.4576271186440678,0.5555555555555556,1,0,0,1,0,0
2659,1162,0.6869440126298514,0.2520451538214328,1,0.0,1.0,0.2,0.4,0.8305084745762712,0.5555555555555556,1,0,0,0,0,1
13172,868,0.6405667076368999,0.29732191672005204,0,0.0,1.0,0.16666666666666669,0.19999999999999996,0.5254237288135594,0.5555555555555556,1,0,0,1,0,0
15674,972,0.3866694592068072,0.5062635672230043,1,0.0,1.0,0.1,0.5333333333333333,0.4576271186440678,0.8888888888888888,0,1,0,0,0,1
10815,791,0.5094577827175755,0.36292783974442244,1,0.0,0.9,0.9,0.5333333333333333,0.9491525423728814,0.4444444444444444,1,0,0,0,0,1
12803,866,0.5850760981093899,0.4510876376096231,2,0.0,1.0,0.16666666666666669,0.06666666666666665,0.7457627118644068,0.5555555555555556,1,0,0,1,0,0
2717,1162,0.6869440126298514,0.2520451538214328,2,0.0,1.0,0.26666666666666666,0.6666666666666666,1.0,0.5555555555555556,1,0,0,0,0,1
491,1010,0.66387038552908,0.4280430986207149,1,0.0,1.0,0.03333333333333333,0.2666666666666666,0.1694915254237288,0.6666666666666666,0,1,0,1,0,0
15734,972,0.3866694592068072,0.5062635672230043,0,0.0,1.0,0.26666666666666666,0.1333333333333333,0.0847457627118644,0.8888888888888888,0,1,0,1,0,0
9279,705,0.43185910021798435,0.7027245306158685,0,0.0,1.0,0.23333333333333334,0.7999999999999999,0.8135593220338984,0.2222222222222222,1,0,0,0,1,0
4680,169741,0.6020343821769174,0.43189900371090495,1,0.0,1.0,0.13333333333333333,0.4,0.01694915254237288,0.5555555555555556,1,0,0,0,0,1
10831,791,0.5094577827175755,0.36292783974442244,2,0.0,0.9,0.9333333333333333,0.19999999999999996,0.4576271186440678,0.4444444444444444,1,0,0,1,0,0
3272,1690,0.0,0.5597406010185111,0,0.0,1.0,0.06666666666666668,0.1333333333333333,0.03389830508474576,0.3333333333333333,1,0,0,1,0,0
14023,877,0.6031107895795955,0.43031403532075796,1,0.0,0.9,0.8666666666666667,0.1333333333333333,0.03389830508474576,0.5555555555555556,1,0,0,1,0,0
16065,972,0.3866694592068072,0.5062635672230043,2,1.0,0.1,0.8666666666666667,0.5333333333333333,0.3389830508474576,0.8888888888888888,0,1,0,0,0,1
4744,169741,0.6020343821769174,0.43189900371090495,0,0.0,1.0,0.26666666666666666,0.06666666666666665,0.7966101694915254,0.5555555555555556,1,0,0,1,0,0
10939,791,0.5094577827175755,0.36292783974442244,2,0.0,1.0,0.1,0.06666666666666665,0.7457627118644068,0.4444444444444444,1,0,0,1,0,0
13663,872,0.6400869136395926,0.31188084042385533,1,1.0,0.0,0.4,0.7333333333333333,0.6949152542372882,0.5555555555555556,1,0,0,0,1,0
13317,868,0.6405667076368999,0.29732191672005204,1,1.0,0.1,0.4,0.5333333333333333,0.8813559322033898,0.5555555555555556,1,0,0,0,0,1
7670,668,0.6306287137098465,0.8009725396088738,0,0.0,0.9,0.9333333333333333,0.19999999999999996,0.7457627118644068,0.1111111111111111,1,0,0,1,0,0
4154,169708,1.0,0.06946631009468351,0,1.0,0.1,0.4,0.5333333333333333,0.1016949152542373,1.0,0,1,0,0,0,1
